00006e11d2dfdbf20976f80b34c1852d9dd7559c4a5c1c3942c2fe1e178baabb	finemath_score_below_threshold
0000a993ed03e223b36bdb9a39a8cc28813a42bf3241a2aec403563ff46230f8	finemath_score_below_threshold
00013004fee8125ce74b85120683c04132f6a33ff7230c2d3d0c7a64a7dafca0	finemath_score_below_threshold
0001d0ef967b3e4de96b4aed58c966bc4bf82c23252fce2d5e2acbe1fcea12a0	finemath_score_below_threshold
0001da56fc77b08dc79ca04c3ede30fdb3a22d93f38b574067adadc9d68d1c5a	finemath_score_below_threshold
000207d8bef305f96787778443b00bd10a1ec193ff8a2fd237355561da07d614	finemath_score_below_threshold
0002b5219807a9f5836644d2ed4a32ea7fcb0923a3c03dfe09fa0cd50f31b0e2	finemath_score_below_threshold
0002b68c617ec3c81cab42f2b389859962523eb62fff711fd6e4d574da4c12cf	finemath_score_below_threshold
0003ca0f2d02a6f905ff0108e04a15c753b4b7a766fdc1ab80239b41e3d7d9e1	finemath_score_below_threshold
00048003741b163a079aa2c819ac7627925f5c5c6bc9c4e1ba6ae04fb177ad37	finemath_score_below_threshold
00048dc7d40b3314cb0d265eb59c5729c97a81877b020ffb95c7a97c475e0b63	finemath_score_below_threshold
0004a7d77ca832299ddb4c1815d38cce2c4a32ff90ed2dcc30cfbc6bfe634168	finemath_score_below_threshold
0004f25f581801eb07f67d34550116656dcaa5997a742f7bf4bc4f8117926874	finemath_score_below_threshold
00053796605f4f271086f0f3fc41b4bce9cd053666a51afaef9c57439e531a86	finemath_score_below_threshold
00059422df28b7661b9d1274c099458c2c42c765eb950cb7b51185651d1bc751	finemath_score_below_threshold
0005b08100f9b73f3f9a7cef25191ee2b7e43590a5153ce4fa8e9a53220448fc	finemath_score_below_threshold
0005c8c6e88464bd65da70e5d1e14aa50603e6f5233c7a3e6c583fc70c8728fa	finemath_score_below_threshold
000661982ba3a1dfddfd4533bc65b56a6eaa5485011cc4dd6ace09a47e7d27dc	finemath_score_below_threshold
0006ab307a1e7f6398012c2db095bcccfef41c8435f73431a01633f8fd61ba51	finemath_score_below_threshold
00071f7d46dc2f44efd869b3718bd5ff96c6071ec14ef4b5f06bd9d8616120a2	finemath_score_below_threshold
000721a0a04c09c639d35a857e54bdd046aad159e4cf6b949b6417d6186a2771	finemath_score_below_threshold
0007e8594a7a5b277447f52d8a77837047326b30f51b845090053c05c2f2810a	finemath_score_below_threshold
000801f099e03315c8bd23391f2f1f76f30beaecd8dc6becac3b27a6ca179e45	finemath_score_below_threshold
00083d6a0ac75b245cae13746d33a70be12dac0233e9271b9db957d0681763ed	finemath_score_below_threshold
000884b2edbdde5a4f7cbf958671c9f054713e617e8f66d03229a9c959c7d4df	finemath_score_below_threshold
0008fcb7bbe1831b67cbabd81602d4432c7237732d64fc064632236db0e276ac	finemath_score_below_threshold
0009479da82fcb4f3a6de790556571242fd0ad27393e7684c7c30fd0fd8b07e2	finemath_score_below_threshold
00096ea7c74e147363c293b7b4323708782641f5a27f120162a792710f4e384d	finemath_score_below_threshold
000aa49c9dccd9dddc2dc42cbb0d55539cc3251277fe9f6d8659595acf654d40	finemath_number_properties
000adc38c90e04100f4653f995a822f113af6b6d2a7785412bd70140e8d99ef3	finemath_score_below_threshold
000b079c807ccfea65fff0d4827c0a0993b90ebc4834ee0e60e6a3a1d8f92341	finemath_score_below_threshold
000b68e6abe5fc7e28e32ba2be7a5834dc55057269a1428c9d1300435a14f4a7	finemath_score_below_threshold
000b72e6b60b32dd255fed7563e2ac83f6c2c211254899a2d0f5a4e835ef3b72	finemath_score_below_threshold
000b7ea21ed667cd443e190d3abe07219e07bdafa4e2891f18fb27861c1a2646	finemath_score_below_threshold
000bd9b8c017db8c63c690885984af4aa972ef0a5ce413364ef965f0bd9cfaae	finemath_score_below_threshold
000c1a76951de586b8b9a5df9aedc93c9b9da648c8baefb4d33ab73fd15765e7	finemath_score_below_threshold
000c9f7b6453eefa1fc380f1fd627d67594b4188ecb65c4d456a78276b145aaf	finemath_score_below_threshold
000ca76890afbd41022c9a999505c4f5264a9e1bd47e27457ddfe29af3113a73	finemath_score_below_threshold
000db4905ad38f6d13fcdda9bf175436c2375c5ba9915785cf56e63d2992172b	finemath_score_below_threshold
000de13443aaf6ba22b081e2535f64a3de94d8db3916235d35e2aea0153bc5da	finemath_score_below_threshold
000e00c756761b3854e8218ffd8e32a7f94db2e003b060d8121cd9e9ad4ab3f9	finemath_academic_mill
000e99e5bc85ea0ca4aa9c8bf2129de2cc02c56878ba27be508670c0f2497200	finemath_score_below_threshold
000efac9f14f254943959530d706db3b2650978de9a4a469567903a6e81cb7a1	finemath_score_below_threshold
000f0f0edfab47a9b55e9d1d6153241cd9e1964020b2f2a3fd7f08238e931f38	finemath_score_below_threshold
001010705495b270cc2e3bff8fe18b6f245b06ebf07fda38130857209e7e244a	finemath_score_below_threshold
0010107e5355ec49f43340a05cad3c825f0c5d0065677a9071ddca13131835b8	finemath_score_below_threshold
0010313a7d7bc0ba2d9f85a709ad39d2c21a5133fa1681158ebdedfadccbc782	finemath_score_below_threshold
00107e929e71cd42d47019c991cd82e43d2620eaf1e453185ec40b95be7aedd8	finemath_score_below_threshold
00108fc2881760a876f1735ce21b94f8bfd39c4652dfad607b806079d1561c31	finemath_score_below_threshold
0010a8c3d15bc765d1172f84f49fd3e7ae0381c41219998f8beb2ed2d8441f90	finemath_score_below_threshold
00114d3bb3f1d6650320dfeb600cb53f73ca775193304274b5dc3eb378222d95	finemath_score_below_threshold
001162165929d8ee400b3afe43603c3d8047ed378b1904409b0064b6d4c31c83	finemath_score_below_threshold
001195156672a9fa64e0da8b87ecb02334b548f5b356d03f9d90fc461c10f785	finemath_score_below_threshold
0011a9ec363a9b640cd612aa6f72dcf473691e3ccb6377914b30c205b19be9c0	finemath_score_below_threshold
0011d66729e0c4ace3c9d759cc976b4df7ede2fd56eb257d18a63260d36f2922	finemath_score_below_threshold
00126da95212d26a0affd06667f2d87c1080134896a8d1814a33d105d6a8d2b4	finemath_score_below_threshold
0012a1c77a79294ce79b227731f3e78df938ede9fb6cc01e82a8cd544ab86d19	finemath_score_below_threshold
00130a50d8378f1cd13e289546ea0a7e94f5df91ed3fd46015d93e4a520578d3	finemath_score_below_threshold
00132aae164d2581d8fa90594f795ab867abc534cb5bf680aacc5f48ab5f0769	finemath_score_below_threshold
